id,commented_sec,comment,is_emoticon
45238,21163.722,shakaRage2 shakaRage2 shakaRage2 shakaRage2,True
45239,21163.734,はい,False
45240,21163.754,shakaRage2 shakaRage2 shakaRage2,True
45241,21164.072,wwwwwwwwwwwwwwwww,False
45242,21164.174,shakaRage2 shakaRage2 shakaRage2,True
45243,21164.208,wwwwwww,False
45244,21164.409,LUL,True
45245,21164.509,フゥーーーーーーーー,False
45246,21164.646,ｗｗｗｗｗｗｗｗｗｗｗ,False
45247,21164.871,ﾌｩ---,False
45248,21164.95,shakaKichi,True
45249,21165.067,shakaShakaa,True
45250,21165.115,大砂鳥まではやらなそうｗｗ,False
45251,21165.123,イライラ,False
45252,21165.207,全クリ見えてきた？,False
45253,21165.245,wwwwwwwwww,False
45254,21165.407,wwwwwwwwwwwwwwwwwwww,False
45255,21165.543,wwwwwwwwwwwwww,False
45256,21166.233,NotLikeThis,True
45257,21166.312,センス無いかもです,False
45258,21166.394,wwwwwwwwww,False
45259,21166.502,耐えたｗ,False
45260,21166.632,ｲﾗｲﾗｹﾞｰだｗｗ,False
45261,21167.059,大沼,False
45262,21167.09,ｗｗｗｗｗ,False
45263,21167.2,shakaShakaa,True
45264,21167.378,耐えた,False
45265,21167.709,深呼吸ｗｗｗｗｗｗｗｗｗ,False
45266,21167.727,耐えた,False
45267,21167.94,ｗｗｗｗｗｗｗｗ,False
45268,21168.001,モンテマン無理そう,False
45269,21168.324,ｗｗｗｗｗｗｗｗｗ,False
45270,21169.18,あったまってきたな,False
45271,21169.413,おもろ,False
45272,21170.033,壺か？,False
45273,21170.142,ホバーは虫と,False
45274,21170.625,やめるわこれ,False
45275,21170.881,川上君おさえておさえてｗ,False
45276,21171.079,耐えた,False
45277,21171.277,全クリしそう,False
45278,21171.279,よし、よく頑張ったww,False
45279,21171.319,センス○,False
45280,21171.409,台パンする?,False
45281,21171.497,キッズ向けゲームだからね,False
45282,21171.498,嘘でしょ,False
45283,21171.528,神Bgm,False
45284,21171.559,綱も乗りながらジャンプで3回大ジャンプ可,False
45285,21172.086,shakaRage2 shakaRage2 shakaRage2 shakaRage2,True
45286,21172.317,!shakaiji,False
45287,21172.519,へただなあ、釈迦くん。へたっぴさ.....!サバイバルがへた.....。 釈迦くんが本当に欲しいのは殺戮.....横から敵を全て撃ち抜いて.....ボッコボコにしてさ.....冷えた死体を漁りたい.....!だろ.....? だけどそれは漁夫られるのが恐ろしいから、こっちのしょぼい芋プレイでごまかそうって言うんだ.....。釈迦くん、ダメなんだよ.....!そういうのが実にダメ.....! せっかくKDAを稼いで物資を頂戴してって時に.....その妥協は傷ましすぎる....! そんなんで試合をやってもうまくないぞ....!嘘じゃない。かえってストレスがたまる.....!食えなかった敵がチラついてさ.....!全然スッキリしない.....!心の毒は残ったままだ、自分へのご褒美の出し方としちゃ最低さ.....! 釈迦くん.....PUBGはさ.....試合流れに任せるのはダメなんだ.....!やる時はきっちりやった方がいい.....!,False
45288,21172.85,八つ当たり草,False
45289,21172.989,イライライライライライラ,False
45290,21173.211,サンシャインは慣れてくるとホントに楽しいからね,False
45291,21173.364,川上くん....,False
45292,21173.393,すうううううう,False
45293,21173.404,見てる側もイライラするｗｗ,False
45294,21173.432,台パンきそう,False
45295,21173.705,amennbohume,False
45296,21174.843,やめそう,False
45297,21175.315,暖まってきたな,False
45298,21175.381,shakaHera shakaHera,True
45299,21175.649,キチゲ溜まってきた,False
45300,21175.792,ｗｗｗｗｗｗｗ,False
45301,21176.157,sekiNike_HF shakaShakaa,True
45302,21176.451,shakaHera shakaHera shakaHera,True
45303,21177.044,早くないい??,False
45304,21177.165,アスレチックステージで死にまくるところはやくみたい,False
45305,21177.291,縛りプレイ？w,False
45306,21177.633,shakaRage2 shakaRage2 shakaRage2,True
45307,21177.665,LUL LUL LUL,True
45308,21177.796,下手ｗ,False
45309,21177.904,まだ慣れないからしゃーない,False
45310,21178.013,ｗｗｗｗ,False
45311,21179.229,ジャンプキングかな？,False
45312,21179.363,おじさんには無理か？,False
45313,21179.723,しゃーちゃん深呼吸！深呼吸！,False
45314,21179.813,wwwwwwww,False
45315,21179.937,？？？「まあまあ落ち着いて」,False
45316,21180.148,shakaRage shakaRage shakaRage,True
45317,21180.989,モンテマンで詰みそう,False
45318,21181.513,君このゲーム向いてないよw,False
45319,21181.569,台パンしそう,False
45320,21181.618,イライラ,False
45321,21181.643,向いてないかもです,False
45322,21181.741,準備万端だなあ！？,False
45323,21182.667,shakaZako shakaZako,True
45324,21183.392,shakaRage,True
45325,21183.806,https://clips.twitch.tv/UnsightlyGlutenFreeDotterelArsonNoSexy,False
45326,21183.949,最初はこんなもんやろ,False
45327,21184.895,台パン不可避,False
45328,21185.594,このゲーム小学生以下には難しいんすよ,False
45329,21186.333,www,False
45330,21187.369,台パン近いねぇ～＾＾,False
45331,21187.57,やーめた,False
45332,21187.816,何回台パンするかな,False
45333,21187.951,釈迦くん?,False
45334,21188.193,もうやめる未来が見えた,False
45335,21188.223,このゲームマージで難しいよな,False
45336,21189.144,サンシャインで台パンみれるのかな,False
45337,21189.146,ギャラクシーのほうが親切でいいかもね,False
45338,21189.228,イカレース見てぇ,False
45339,21189.328,まじでむずいんだよなあｗ,False
45340,21189.762,shakaRage2 shakaRage2,True
45341,21190.168,これチュートリアルステージみたいなもんやぞまだ,False
45342,21190.761,お,False
45343,21191.309,俺やったらもう辞めてる,False
45344,21191.475,わざとだよね？,False
45345,21191.795,キチゲェジ貯まってんねぇ,False
45346,21191.801,gmエイム、ありがとうございます。,False
45347,21192.181,ジャンプしてからホバーしてｗｗｗｗ,False
45348,21193.302,RAGE溜まってます,False
45349,21194.009,向いてないかもw,False
45350,21194.195,結構IQいるんすよこのゲーム,False
45351,21194.323,台パン我慢しなくてええんやで,False
45352,21194.38,アメンボ踏んだらめっちゃ飛べるちょ,False
45353,21196.453,サンシャインでキレて台パンしたら笑っちゃうよ,False
45354,21197.219,スウゥゥーーーーーーーッ,False
45355,21197.442,さすがにね,False
45356,21197.466,ぶっちゃけこのステージ初心者にはめちゃくちゃ難易度高いよなあ,False
45357,21197.798,最初から上手かったら寧ろ引くわ,False
45358,21197.84,一回やにいれてもろて,False
45359,21198.142,ｵｵｵｵｳw,False
45360,21199.529,アドバイス虫,False
45361,21199.727,ホバーしばりｗ,False
45362,21199.85,子供のゲームで台パン！？,False
45363,21200.231,さすがにな,False
45364,21200.236,マジで操作むずいからなこれ,False
45365,21200.472,クリアは難しいか,False
45366,21201.096,慣れるのが先か、全クリが先か！,False
45367,21201.39,げーむはまだ早かったかな,False
