id,commented_sec,comment,is_emoticon
2787,4457.344,どんまい,False
2788,4458.538,うわー,False
2789,4458.586,spygeaFail spygeaFail spygeaFail,True
2790,4458.95,ｗｗｗｗｗｗｗｗｗ,False
2791,4460.582,あら,False
2792,4460.668,わしスーパーハイセンシだから誰も参考にならない,False
2793,4461.293,当たらなかったー,False
2794,4461.663,あいやー,False
2795,4462.247,しゃーない,False
2796,4464.31,殺意ｗ,False
2797,4466.737,spygeaUnt った,True
2798,4467.61,ファントムなら,False
2799,4467.968,スプリットの攻めでこれはいいのでは,False
2800,4469.439,そのジェットやべえ,False
2801,4470.612,BibleThump BibleThump,True
2802,4474.75,感度ってどこからが低くてどこからが高いのかわからんです,False
2803,4474.969,でも裏取り良かった,False
2804,4484.497,よーーーーーし,False
2805,4484.83,やくざや,False
2806,4486.602,はっや,False
2807,4488.103,でかいぞ,False
2808,4490.287,よおおおし,False
2809,4492.156,HS率50％ってキツくね,False
2810,4493.037,撃つとき歩く癖あるよね,False
2811,4495.315,15くらいまでハイセンシ？,False
2812,4496.172,いけるいける,False
2813,4496.566,spygeaFi spygeaFi,True
2814,4496.63,５：７ならいけるぞ,False
2815,4498.247,ｗ,False
2816,4498.363,spygeaIiyo,True
2817,4498.429,5本取れてるのいいね〜,False
2818,4498.964,勝ったな風呂,False
2819,4500.94,たぶん…,False
2820,4501.013,弱かったり強かったり,False
2821,4501.162,ある,False
2822,4502.836,その警棒なんですか？,False
2823,4503.208,まだまだCTマップっしょ野良だと,False
2824,4503.241,いけるいける,False
2825,4503.86,やれんのか高橋！,False
2826,4504.004,5は悪くないよー,False
2827,4504.428,we can win,False
2828,4506.113,十分！,False
2829,4506.43,こんにちは マウス持つとき薬指と小指が床にあたって邪魔なんですけどどうすればいいでうか,False
2830,4507.12,気持ちで負けるな！,False
2831,4511.427,!winable,False
2832,4511.479,意外にいけるで,False
2833,4511.566,ウィンナー棒、夜店で300円、決して味方を鼓舞する言葉では無い,False
2834,4512.824,ゲームにもよるし腕エイムと手首エイムにもよる,False
2835,4513.681,漢なら感度3000倍,False
2836,4514.709,いけるぞギア,False
2837,4515.004,そのスキンのオペイロモノすぎて好き,False
2838,4516.454,ういんなーぼー,False
2839,4516.599,海外のHikoがハイセンシ筆頭かな,False
2840,4518.538,指切ったら,False
2841,4521.819,切り落とすといいよ,False
2842,4522.159,5本とったてたら全然あり,False
2843,4522.517,こわ,False
2844,4524.054,レディアントで３０パーくらいよ,False
2845,4524.782,流れは来てるぞ！,False
2846,4529.543,けじめかな,False
2847,4530.233,がんばえー,False
2848,4530.793,"YoutubeにTwitchクリップ集を投稿していきたいので、面白かったシーンなどを""名前""をつけてクリップ作成お願いします。クリップが画面右下にクリップ作成がボタンがあります。名前を付けて作成してもらえると後でクリップを選出しやすくなります。ご協力お願いします。",False
2849,4532.842,こわ,False
2850,4534.707,がんばえー,False
2851,4536.556,薬指と小指でつまみ持ちどうですか？,False
2852,4538.448,バロはわかんないな,False
2853,4539.456,こっから勝つってまじ！？,False
2854,4547.448,aceuも結構ハイですよね,False
2855,4548.244,怖すぎて通報しました dtnkh3cry,True
2856,4550.048,800の0.69はミドルくらいですかね？,False
2857,4553.242,日本人はゆたぽんがハイセンシ,False
2858,4566.792,そいえばアメリカでヴァロのストリーマー大会あったね,False
2859,4570.574,!keybord,False
2860,4570.929,メチャメチャハイ,False
2861,4571.046,ギアさんって手首までしか机乗ってないの？,False
2862,4572.504,ナイス,False
2863,4573.632,こんにちは、おでんはおかずになりますか?,False
2864,4574.526,いいエントリー,False
2865,4576.52,spygeaIiyo,True
2866,4579.867,ナイフかわいいｗ,False
2867,4581.013,800の0.69は高い,False
2868,4582.308,spygeaPog spygeaPog,True
2869,4583.334,無理やりクロスファイヤするの草,False
2870,4585.85,味方ヤンキーやな,False
2871,4587.48,SPYGEAモデルTシャツ発売！！！ 販売サイト→ https://www.sofmap.com/contents/?id=detonatorshop 紹介動画→ https://youtu.be/1y6O1WY8WKY,False
2872,4588.37,デンマナイフきたぁぁぁぁぁ,False
2873,4589.076,マジでダサいな,False
2874,4589.571,ないす,False
2875,4591.674,高いのか ありがとうございます😊,False
2876,4592.073,風呂！風呂！,False
2877,4595.8,FALLOUTっぽい,False
2878,4597.61,彼氏によると俺のねーちゃんはハイセンシらしいです,False
2879,4599.209,しこしこ,False
2880,4602.83,tkbしか動かさないタイプ,False
2881,4604.031,ギアサンレビューしてたチェア買うの？,False
2882,4604.12,シコエイム,False
2883,4605.399,ハイセンシ特有,False
2884,4605.578,!sens,False
2885,4605.697,windows 6/11・mouse 800dpi//valorant 0.47 scope0.9//apex 3.0,False
2886,4605.849,俺も手首AIMだから今更腕AIMにするのむずい,False
